date_time,uvIndex,sunrise,sunset,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,city
2012-07-01 00:00:00,4,07:01 AM,04:57 PM,34,75,0.0,1015,11,10,263,12,Marmong+Point+New+South+Wales+Australia
2012-07-01 01:00:00,4,07:01 AM,04:57 PM,26,76,0.0,1015,10,10,272,11,Marmong+Point+New+South+Wales+Australia
2012-07-01 02:00:00,4,07:01 AM,04:57 PM,18,78,0.0,1015,10,10,281,10,Marmong+Point+New+South+Wales+Australia
2012-07-01 03:00:00,4,07:01 AM,04:57 PM,11,79,0.0,1015,10,10,290,8,Marmong+Point+New+South+Wales+Australia
2012-07-01 04:00:00,4,07:01 AM,04:57 PM,11,80,0.0,1015,9,10,287,10,Marmong+Point+New+South+Wales+Australia
2012-07-01 05:00:00,4,07:01 AM,04:57 PM,11,81,0.0,1015,9,10,284,12,Marmong+Point+New+South+Wales+Australia
2012-07-01 06:00:00,4,07:01 AM,04:57 PM,12,82,0.0,1015,9,10,281,13,Marmong+Point+New+South+Wales+Australia
2012-07-01 07:00:00,4,07:01 AM,04:57 PM,10,75,0.0,1015,10,10,283,14,Marmong+Point+New+South+Wales+Australia
2012-07-01 08:00:00,4,07:01 AM,04:57 PM,8,69,0.0,1015,11,10,285,15,Marmong+Point+New+South+Wales+Australia
2012-07-01 09:00:00,4,07:01 AM,04:57 PM,6,62,0.0,1015,12,10,288,15,Marmong+Point+New+South+Wales+Australia
2012-07-01 10:00:00,4,07:01 AM,04:57 PM,25,57,0.0,1015,13,10,286,17,Marmong+Point+New+South+Wales+Australia
2012-07-01 11:00:00,4,07:01 AM,04:57 PM,44,52,0.0,1014,14,10,285,18,Marmong+Point+New+South+Wales+Australia
2012-07-01 12:00:00,4,07:01 AM,04:57 PM,62,47,0.0,1013,15,10,284,19,Marmong+Point+New+South+Wales+Australia
2012-07-01 13:00:00,4,07:01 AM,04:57 PM,48,48,0.0,1013,15,10,280,20,Marmong+Point+New+South+Wales+Australia
2012-07-01 14:00:00,4,07:01 AM,04:57 PM,33,49,0.0,1013,14,10,275,21,Marmong+Point+New+South+Wales+Australia
2012-07-01 15:00:00,4,07:01 AM,04:57 PM,19,51,0.0,1014,14,10,271,22,Marmong+Point+New+South+Wales+Australia
2012-07-01 16:00:00,4,07:01 AM,04:57 PM,14,55,0.0,1014,12,10,273,22,Marmong+Point+New+South+Wales+Australia
2012-07-01 17:00:00,4,07:01 AM,04:57 PM,9,60,0.0,1015,11,10,275,21,Marmong+Point+New+South+Wales+Australia
2012-07-01 18:00:00,4,07:01 AM,04:57 PM,5,64,0.0,1015,10,10,277,21,Marmong+Point+New+South+Wales+Australia
2012-07-01 19:00:00,4,07:01 AM,04:57 PM,6,67,0.0,1015,9,10,281,20,Marmong+Point+New+South+Wales+Australia
2012-07-01 20:00:00,4,07:01 AM,04:57 PM,8,71,0.0,1015,9,10,286,19,Marmong+Point+New+South+Wales+Australia
2012-07-01 21:00:00,4,07:01 AM,04:57 PM,9,74,0.0,1015,8,10,291,18,Marmong+Point+New+South+Wales+Australia
2012-07-01 22:00:00,4,07:01 AM,04:57 PM,18,78,0.0,1014,8,10,291,18,Marmong+Point+New+South+Wales+Australia
2012-07-01 23:00:00,4,07:01 AM,04:57 PM,27,81,0.1,1014,8,9,291,17,Marmong+Point+New+South+Wales+Australia
2012-07-02 00:00:00,3,07:01 AM,04:57 PM,36,85,0.1,1014,8,9,291,16,Marmong+Point+New+South+Wales+Australia
